,product_name,product_category,Revenue,ItemsSold,Contribution_to_Revenue
3395,Hanro Men's Micro Touch Boxer Brief,Underwear,48.0,1,0.0096739375093888
3396,Caribbean Joe Women's Waffle Stitch Sweater,Sweaters,48.0,1,0.0096739375093888
3397,Flattering Lace Garter Belt Babydoll-Black,Intimates,48.0,2,0.0096739375093888
3398,The Natural Natural Shaper Bra (2288),Intimates,47.9900016784668,1,0.009671922444019822
3399,TAUPE JUMPSUIT LACING POCKETS LAGENLOOK - FITS - 2X 3X 4X - T593S LOTUSTRADERS,Jumpsuits & Rompers,47.9900016784668,1,0.009671922444019822
3400,Levi's Women's 512 Plus-Size Skinny Jean,Plus,47.9900016784668,1,0.009671922444019822
3401,Flirty Halter Maternity and Nursing Top Dress - Purple,Maternity,47.9900016784668,1,0.009671922444019822
3402,Tommy Hilfiger Women Shawl Collar V-Neck Cardigan Sweater,Sweaters,47.9900016784668,1,0.009671922444019822
3403,Speedo Boys 8-20 Youth Circle Sound Splice Xtra Life Lycra Jammer,Swim,47.9900016784668,1,0.009671922444019822
3404,Bus Stop Sexy Teal Blue Great 75 Triumph Jogging Suit Stones Velour Hoodie shirt Pants Junior,Leggings,47.9900016784668,1,0.009671922444019822
3405,Hello Kitty Juniors Comic Print Short Set,Sleep & Lounge,47.97999954223633,2,0.009669906609835365
3406,Fleece Raw Edge Zip Fashion Hoodie Gray,Fashion Hoodies & Sweatshirts,47.97999954223633,2,0.009669906609835365
3407,Baby Be Mine Maternity Belly Band 3 Pack in Black White and Creme Brule Available in 4 Sizes,Maternity,47.970001220703125,1,0.009667891544466387
3408,Polo Ralph Lauren Men's Ankle 6-Pair Socks 10-13,Socks,47.959999084472656,2,0.00966587571028193
3409,Volcom - Mens Nads Fleece Crewneck Sweater,Fashion Hoodies & Sweatshirts,47.950000762939446,1,0.009663860644912948
3410,Gregg Homme Lux Brief 102203,Underwear,47.950000762939446,1,0.009663860644912948
3411,Harley-DavidsonÂ® Men's Black Label #1 HDMC Long Sleeve Ride 2 Live T-Shirt. 302917340,Tops & Tees,47.950000762939446,1,0.009663860644912948
3412,Skirt Rayon Full Length Tiered - Blue. Sizes Medium - Extra Large,Skirts,47.950000762939446,1,0.009663860644912948
3413,Mens New Combo Bikini Swimsuit By Gary Majdell Sport,Swim,47.93999862670898,2,0.00966184481072849
3414,ICOLLECTION LINGERIE 8069 Chiffon long robe with 3/4 sleeves and lace trim detail. Panty not included.,Intimates,47.790000915527344,1,0.00963161421730094
3415,Calvin Klein Sportswear Men's Seersucker Check Short,Shorts,47.59999847412109,1,0.009593321055951034
3416,Joseph Abboud Men's Glace Sheepskin Baby Cable Cashmere Lined Glove,Accessories,47.5,1,0.009573167326999334
3417,Nautica Big & Tall Big & Tall Relaxed-Fit Jeans,Jeans,47.5,1,0.009573167326999334
3418,Nautica Men's Plaid Flat Front Short,Shorts,47.16999816894531,1,0.009506658637590856
3419,Nautica Jeans Men's Rugby Stripe Crew Sweater,Sweaters,47.16999816894531,1,0.009506658637590856
3420,Nautica Men's Drop Needle Crewneck Sweater,Sweaters,47.16999816894531,1,0.009506658637590856
3421,Nautica Men's Quarter Zip Mockneck Fleece,Tops & Tees,47.16999816894531,1,0.009506658637590856
3422,Bella Ladies 8 oz. Stretch French Terry Lounge Pant,Pants & Capris,47.1599998474121,2,0.009504643572221876
3423,Fox Racing Future Boardshort Flame Red W31,Swim,47.040000915527344,1,0.009480458943716739
3424,Fancee Free Extra Support Nursing Bra,Maternity,47.0,1,0.009472397144609868
3425,Diesel Men's Loungewear Pants Derik Grey Trousers 00CG47,Sleep & Lounge,47.0,1,0.009472397144609868
3426,American Apparel Dov's Corduroy Short,Shorts,47.0,1,0.009472397144609868
3427,Shadowline Petals 54 Coat (71280),Sleep & Lounge,47.0,1,0.009472397144609868
3428,Carhartt Men's Twill Work Pant,Pants,47.0,1,0.009472397144609868
3429,Lindy Bop 'Laney' Chic Vintage 50's Style Black Bengaline Pencil Wiggle Dress,Dresses,46.9900016784668,1,0.00947038207924089
3430,Tru-Spec 24-7 Lightweight Tactical Pants Navy Blue,Pants,46.9900016784668,1,0.00947038207924089
3431,Dockers Men's Big-Tall Stain Defender Pleated Cuffed Pant,Pants,46.9900016784668,1,0.00947038207924089
3432,Calvin Klein Performance Women's Zipper Wrap,Active,46.9900016784668,1,0.00947038207924089
3433,50's Black & White Floral Dress,Dresses,46.9900016784668,1,0.00947038207924089
3434,Lucky Brand Women's Ikat Garden Sylvia Top,Tops & Tees,46.9900016784668,1,0.00947038207924089
3435,Ed Garments Men's Ottoman Weave Bistro Vest. 4392,Sweaters,46.9900016784668,1,0.00947038207924089
3436,Columbia Men's Bonehead Short Sleeve Shirt Tall,Tops & Tees,46.9900016784668,1,0.00947038207924089
3437,Ed Garments Women's Full Zip Cardigan Hoodie. 065,Sweaters,46.9900016784668,1,0.00947038207924089
3438,Hatley Labs On Plaid Flannel Nightdress,Sleep & Lounge,46.950000762939446,1,0.009462320280134015
3439,Microfiber Chemise,Intimates,46.93999862670898,1,0.009460304445949558
3440,Laura High Quality Fuchsia Love Prints Chemise #SL501037 - Made in Colombia,Intimates,46.900001525878906,2,0.009452243415658165
3441,Joseph Abboud Men's Cotton Knit Sleep Set,Sleep & Lounge,46.84000015258789,1,0.009440150716997858
3442,Stohlquist Men's Long Sleeve P2 Insulated Shirt,Swim,46.799999237060554,1,0.009432088917890987
3443,Chaus Women's Color Wash 3/4 Sleeve Peasant Top,Tops & Tees,46.700000762939446,1,0.009411935188939282
3444,Duofold Men's Mid Weight Single-Layer Thermal Tagless Crew,Active,46.619998931884766,1,0.009395811590725538
3445,Goodie Two Sleeves I Mustache You A Question Pullover Hoodie,Fashion Hoodies & Sweatshirts,46.5,1,0.009371626962220402
3446,Calvin Klein Men's Colorblock Trunk Brief,Swim,46.5,1,0.009371626962220402
3447,Goodie Two Sleeves Sophisticated Panda Pullover Hoodie,Fashion Hoodies & Sweatshirts,46.5,1,0.009371626962220402
3448,Pokemon Pikachu Grid Pullover Hoodie,Fashion Hoodies & Sweatshirts,46.5,1,0.009371626962220402
3449,Spreadshirt genericbeastette 2smaller Women's Zipper Hoodie,Fashion Hoodies & Sweatshirts,46.5,1,0.009371626962220402
3450,Fox Womens Juniors Effective Pullover Hoody,Fashion Hoodies & Sweatshirts,46.5,1,0.009371626962220402
3451,LAT Ladies' French Terry V-Neck Hooded Pullover,Fashion Hoodies & Sweatshirts,46.290000915527344,1,0.00932930367013254
3452,Calvin Klein Jeans Women's Straight Leg Jean,Jeans,46.220001220703125,1,0.009315195906103253
3453,Calvin Klein Jeans Women's Short Sleeve Cowl Neck Sweater,Sweaters,46.220001220703125,1,0.009315195906103253
3454,Calvin Klein Jeans Women's Liquid Metal Tunic Sweater,Sweaters,46.220001220703125,1,0.009315195906103253
3455,Calvin Klein Jeans Women's Long Sleeve Cowl Neck Tunic Top,Sweaters,46.220001220703125,1,0.009315195906103253
3456,Roxy Women's Cool Swell Boardshort,Swim,46.0,1,0.009270856779830935
3457,Flexees Women's Dream Wear Your Own Bra Torsette,Intimates,46.0,1,0.009270856779830935
3458,Champion Women's Shape Scoop,Active,46.0,1,0.009270856779830935
3459,Champion Women's Double Dry Distance Underwire Bra #6209,Intimates,46.0,1,0.009270856779830935
3460,U.S. Polo Assn. Men's Striped Polo With Big Pony,Tops & Tees,46.0,1,0.009270856779830935
3461,Champion Men's Jersey Pant,Active,46.0,2,0.009270856779830935
3462,Sexy Dot Print Babydoll Set -Purple,Intimates,46.0,2,0.009270856779830935
3463,Moving Comfort Women's Maia Bra,Active,46.0,1,0.009270856779830935
3464,DC Juniors Tstar E Ph Fleece Tee,Active,46.0,1,0.009270856779830935
3465,Flexees Women's Decadence V-Neck Molded Slip,Intimates,46.0,1,0.009270856779830935
3466,Jolt Juniors Curve It Fit Jean,Jeans,46.0,1,0.009270856779830935
3467,Lilo Maternity Cotton Cable V-neck Sweater,Maternity,46.0,1,0.009270856779830935
3468,Speedo Men's Swim Trunks Watershorts New Navy,Swim,46.0,1,0.009270856779830935
3469,Rip Curl Juniors Sungoddess Romper,Jumpsuits & Rompers,46.0,1,0.009270856779830935
3470,Seafolly Women's Goddess Mini Hipster Retro Pant,Swim,46.0,1,0.009270856779830935
3471,Harbor Bay Big & Tall 2-Pack Plaid Woven Boxers,Underwear,46.0,2,0.009270856779830935
3472,Champion Women's Double Dry Seamless Full Support Underwire Sports Bra #6242,Active,46.0,1,0.009270856779830935
3473,Ladies Blue White Geometric Strapless Jumper,Jumpsuits & Rompers,46.0,2,0.009270856779830935
3474,Ed Garments Men's Button Front Performance Vest. 352,Sweaters,45.9900016784668,1,0.009268841714461955
3475,Asics Women's Favorite Long Sleeve Shirt,Active,45.9900016784668,1,0.009268841714461955
3476,Bus Stop Sexy Teal Blue Roses Jogging Suit Stones Tattoo Velour hoodie Shirt Pants Junior Teal Blue,Leggings,45.9900016784668,1,0.009268841714461955
3477,Port Authority Men's Big Terry Velour Comfort Robe Pockets. R100,Sleep & Lounge,45.9900016784668,1,0.009268841714461955
3478,Port Authority S300 Retro Camp Shirt,Tops & Tees,45.9900016784668,1,0.009268841714461955
3479,Cinch Green Label Jeans for Men Dark Stonewash,Jeans,45.9900016784668,1,0.009268841714461955
3480,Mud Pie Ladies Cover Up- White Tunic with Black Embroidery,Swim,45.9900016784668,1,0.009268841714461955
3481,Allegra K Mens Zip Up Stand Collar Front Pockets Casual Jacket Black M,Outerwear & Coats,45.97999954223633,2,0.009266825880277498
3482,Comfort Choice Plus Size Panties cotton 5-pack,Intimates,45.97999954223633,2,0.009266825880277498
3483,Runway Womens Black Ruffled Texting Gloves Sleek Winter Driving & I-Phone Gloves,Accessories,45.97999954223633,2,0.009266825880277498
3484,Woman Within Plus Size Top Perfect cotton polo tunic with long sleeves,Tops & Tees,45.97999954223633,2,0.009266825880277498
3485,Patty Women Comfy Turtleneck Long Sleeve Knit Tunic Tops Jumper,Sweaters,45.97999954223633,1,0.009266825880277498
3486,O'Neill Monster Freak Black 4-Way Stretch Boardshort,Swim,45.950000762939446,1,0.009260779915355082
3487,Wrangler Women's Aura From The Women at Wrangler Slender Stretch Jean,Jeans,45.950000762939446,1,0.009260779915355082
3488,O'Neill Juniors Spirit Within Hi Low Hem Dress,Dresses,45.950000762939446,1,0.009260779915355082
3489,Weezer Pinkerton Album Pullover Hoodie - Black,Fashion Hoodies & Sweatshirts,45.950000762939446,1,0.009260779915355082
3490,Zoo York Men's Bowery Tapered Fit Denim Jean,Jeans,45.93999862670898,1,0.009258764081170625
3491,Microfiber Camisole w/ Laced Up Front Adjustable Straps,Intimates,45.900001525878906,2,0.009250703050879232
3492,Eddie Bauer Short-Sleeve Legend Wash Classic T-Shirt,Tops & Tees,45.900001525878906,2,0.009250703050879232
3493,Elila Plus Size Wirefree full coverage jacquard embroidered bra,Intimates,45.880001068115234,1,0.009246672151325797
3494,Port Authority J764 Legacy Jacket,Suits & Sport Coats,45.83000183105469,1,0.009236595286849945
3495,Harriton M210 Mens Short-Sleeve Pique Polo with Tipping,Tops & Tees,45.81999969482422,1,0.009234579452665488
3496,DESMIIT Mens Long John Thermal Underwear Pants Modal 4 Colors,Underwear,45.799999237060554,2,0.009230548553112054
3497,Beautiful Two-tone Waffle Robe Made From the Finest Italian Fabric and Styled and Sewn in the USA (Regularly 149.90 Clearing Inventory),Sleep & Lounge,45.799999237060554,2,0.009230548553112054
3498,Anna-Kaci S/M Fit Multicolour American Pride Flag High Waist Denim Shorts Bottom,Shorts,45.799999237060554,2,0.009230548553112054
3499,Roxy Juniors Beachcomber Dress,Swim,45.72999954223633,1,0.009216440789082765
3500,Calvin Klein Jeans Women's Chunky Cotton Sweater,Sweaters,45.650001525878906,1,0.0092003179596845
3501,Carhartt Men's Long Sleeve Twill Work Shirt,Tops & Tees,45.61000061035156,1,0.009192256160577627
3502,adidas Women's Response Warm-Up Jacket,Active,45.5,1,0.009170086597441467
3503,Majestic International Men's Storm Chaser Flannel Pajama Gift Set,Sleep & Lounge,45.5,1,0.009170086597441467
3504,HUGO BOSS Men's Flannel Pant,Sleep & Lounge,45.5,1,0.009170086597441467
3505,FOXFIRE Flannel Lounge Pants #1003,Sleep & Lounge,45.430000305175774,1,0.009155978833412178
3506,ALPINESTARS Men's Stick It Boardshort,Swim,45.38999938964844,1,0.009147917034305309
3507,Coupe Collection Women's Lisa Sweater,Sweaters,45.36000061035156,1,0.009141871069382893
3508,AGB Women's Striped Long Sleeve Sweater Dress With Sash,Dresses,45.34999847412109,1,0.009139855235198434
3509,Ashworth Mens Combed Cotton Pique Polo,Tops & Tees,45.299999237060554,1,0.009129778370722588
3510,Sport-Tek F253 1/4-Zip Sweatshirt,Active,45.119998931884766,1,0.00909350104355714
3511,Felina Women's Chemise,Intimates,45.0,1,0.009069316415052
3512,Feetures Elite Light Cushion No Show Tab Single,Active,45.0,1,0.009069316415052
3513,Dickies Men's 17 Relaxed Fit Messenger Short,Shorts,45.0,1,0.009069316415052
3514,Hurley Men's Commander Cargo Walk Short,Shorts,45.0,1,0.009069316415052
3515,Columbia Men's Fast Trek II Half-Zip Fleece Jacket,Active,45.0,1,0.009069316415052
3516,Oakley Men's Plaid Walkshort,Shorts,45.0,1,0.009069316415052
3517,Hurley Juniors One And Only Slim Zip Fleece,Active,45.0,1,0.009069316415052
3518,Men's Silver Color Sequin Suit Vest with Bow tie Set,Suits & Sport Coats,45.0,1,0.009069316415052
3519,Russell Dri Power Boxer Shorts,Underwear,45.0,2,0.009069316415052
3520,INC International Concepts Camo Camo Cargo Pants,Pants,45.0,1,0.009069316415052
3521,ExOfficio Men's Exo Dri Tee Shirt,Active,45.0,1,0.009069316415052
3522,CW-X Unisex Adult Ventilator Compression Support  Socks,Socks,45.0,1,0.009069316415052
3523,A Pea in the Pod: Elle Macpherson Intimates Momamia Nursing Bra - Exclusive Color,Maternity,45.0,1,0.009069316415052
3524,Volcom Men's Mission Too Cargo Short,Shorts,45.0,1,0.009069316415052
3525,Women`s Columbia Falls II Hoodie,Fashion Hoodies & Sweatshirts,45.0,2,0.009069316415052
3526,Vince Camuto Women's Covered Buckle Belt,Accessories,45.0,1,0.009069316415052
3527,Spoylt Greta Italian Floral Lingerie Bag,Intimates,45.0,1,0.009069316415052
3528,Feetures Elite Light Cushion No Show Tab Single,Socks,45.0,1,0.009069316415052
3529,Volcom Juniors Clean Stripe Hooded Pullover,Fashion Hoodies & Sweatshirts,45.0,1,0.009069316415052
3530,Volcom Men's Maguro Solid Boardshort,Swim,45.0,1,0.009069316415052
3531,Columbia Men's Fast Trek II Half-Zip Fleece Jacket,Outerwear & Coats,45.0,1,0.009069316415052
3532,Columbia Women's Glacial Fleece Iii 1/2 Zip Jacket,Active,45.0,1,0.009069316415052
3533,Majestic International Men's Sawers Shawl Robe,Sleep & Lounge,45.0,1,0.009069316415052
3534,Nike Golf Men's Signature Swoosh Cutout II Belt,Accessories,45.0,1,0.009069316415052
3535,Silver Edition Big & Tall Waist-Relaxer Double-Pleated Mini Check Pants,Pants,45.0,1,0.009069316415052
3536,Nautica Men's Flag Log Printed Jam,Sleep & Lounge,45.0,2,0.009069316415052
3537,JockeyÂ® Sherpa Wrap Robe,Sleep & Lounge,45.0,1,0.009069316415052
3538,Larry Levine Women's Packable Hooded Satin Raincoat,Outerwear & Coats,45.0,1,0.009069316415052
3539,Savane Men's Relaxed Straight 5-Pocket Jean,Jeans,45.0,1,0.009069316415052
3540,Felina Women's Amelia Bodysuit,Intimates,45.0,1,0.009069316415052
3541,Hurley Men's One And Only Chino Walkshort,Shorts,45.0,1,0.009069316415052
3542,Harriton - Men's Short-Sleeve Oxford with Stain-Release,Tops & Tees,45.0,1,0.009069316415052
3543,Volcom Men's Why Factor Stripe Short Sleeve,Tops & Tees,45.0,1,0.009069316415052
3544,Columbia Men's Brownsmead II Short,Active,45.0,1,0.009069316415052
3545,PUMA Men's Fleece Pant,Tops & Tees,45.0,1,0.009069316415052
3546,DC Men's Combat Cargo Walkshort,Shorts,45.0,1,0.009069316415052
3547,Champion Women's Dd Semi Fit Pant,Active,45.0,1,0.009069316415052
3548,HUGO BOSS Men's Sleepwear L/S Modal Tshirt,Sleep & Lounge,45.0,1,0.009069316415052
3549,Kenneth Cole Reaction Men's Fitted Tonal Solid Dress Shirt,Tops & Tees,45.0,1,0.009069316415052
3550,Plus Size Elance Bikini - 3 Pack,Intimates,45.0,2,0.009069316415052
3551,American Apparel The Hampton Short,Shorts,45.0,1,0.009069316415052
3552,Hurley Men's Commander Cargo Walkshort,Shorts,45.0,1,0.009069316415052
3553,Oakley Square O Hoodie Black Mens,Fashion Hoodies & Sweatshirts,45.0,1,0.009069316415052
3554,A Pea in the Pod: Elbow Sleeve Pull Down Double Opening Mock Layer Nursing Top,Maternity,45.0,1,0.009069316415052
3555,Woman Within Plus Size Cover-up for swimsuit hooded in terrycloth,Plus,44.9900016784668,1,0.009067301349683022
3556,Hoop Skirt Wedding Slip Bridal Gown Dress Petticoat,Intimates,44.9900016784668,1,0.009067301349683022
3557,KH1 FUNFASH APPLE RED 3/4 SLEEVE EMPIRE WAIST COCKTAIL DRESS NEW Plus Size Made in USA,Dresses,44.9900016784668,1,0.009067301349683022
3558,Ed Garments Women's Waistband Straight Skirt. 9799,Skirts,44.9900016784668,1,0.009067301349683022
3559,Oak Hill Big & Tall Waist Relaxer Premium Pleated Pants,Pants,44.9900016784668,1,0.009067301349683022
3560,Patty Women Comfy Hooded Cable Knit Long Sleeve Jumper Tunic Top,Sweaters,44.9900016784668,1,0.009067301349683022
3561,Caterpillar Men's Full Zip Hooded Sweatshirt,Active,44.9900016784668,1,0.009067301349683022
3562,RSQ London Mens Skinny Jeans,Jeans,44.9900016784668,1,0.009067301349683022
3563,Patty Women Stunning 2-in-1 Hoodie Casual Blouse Top,Tops & Tees,44.9900016784668,1,0.009067301349683022
3564,Men's Pajamas: Sirisha Classic Satin PJ's G3 Satin Red,Sleep & Lounge,44.9900016784668,1,0.009067301349683022
3565,Nike Classic Mens Fleece Open Bottom Pants,Active,44.9900016784668,1,0.009067301349683022
3566,Kenneth Cole Reaction Men's Textured Stripe Modern Fit Flat Front Dress Pant,Pants,44.9900016784668,1,0.009067301349683022
3567,Charles River Apparel Women's Full Zip Stylish Fur Fleece Hoodie. 5125,Outerwear & Coats,44.9900016784668,1,0.009067301349683022
3568,Dockers Men's Iron Free D1 Slim Fit Flat Front Pant,Pants,44.9900016784668,1,0.009067301349683022
3569,Kenneth Cole Reaction Men's Tonal Herringbone Dress Pant,Pants,44.9900016784668,1,0.009067301349683022
3570,Kenneth Cole Reaction Mens Smooth Twill Flat Front Pant,Pants,44.9900016784668,1,0.009067301349683022
3571,Columbia Sportswear Aruba III Pant,Active,44.9900016784668,1,0.009067301349683022
3572,Nirvana - Black Vestibule Zip Hoodie,Fashion Hoodies & Sweatshirts,44.9900016784668,1,0.009067301349683022
3573,Rafaella Women's Tweed Skirt,Skirts,44.9900016784668,1,0.009067301349683022
3574,Nike Solid Polyester Jammer Male,Swim,44.9900016784668,1,0.009067301349683022
3575,Haggar Men's C18 Broken Glen Plaid Straight Fit Flat Front Pant,Pants,44.9900016784668,1,0.009067301349683022
3576,Vanity Fair Women's Body Elegance Full Figure Contour Bra  #75371,Intimates,44.9900016784668,1,0.009067301349683022
3577,Levi's 512 Misses Perfectly Slimming Straight Leg Jean with Tummy Slimming Panel,Plus,44.9900016784668,1,0.009067301349683022
3578,Big Feet Pjs Brown Fleece w/ Hearts Adult Footed Pajamas with Drop-seat (209),Sleep & Lounge,44.9900016784668,1,0.009067301349683022
3579,Thorlo Men's Lite Running Mini Crew Sock,Active,44.9900016784668,1,0.009067301349683022
3580,Levi's Women's Demi Curve Boot Cut Jean,Jeans,44.9900016784668,1,0.009067301349683022
3581,Walls Men's Western Canvas Barn Coat,Outerwear & Coats,44.9900016784668,1,0.009067301349683022
3582,Firm Control Waist Cincher Band By Flakisima,Intimates,44.9900016784668,1,0.009067301349683022
3583,Rafaella Women's Slim Pant,Pants & Capris,44.9900016784668,1,0.009067301349683022
3584,Jessica London Plus Size Cropped Shrug Cardigan,Sweaters,44.9900016784668,1,0.009067301349683022
3585,Star Wars Return of the Jedi Mens Pullover Hoodie,Fashion Hoodies & Sweatshirts,44.9900016784668,1,0.009067301349683022
3586,Dickies Men's Sherpa Lined Polar Fleece Hoodie,Outerwear & Coats,44.9900016784668,1,0.009067301349683022
3587,Savane Men's Tall Select Edition Pleated Dress Pant,Pants,44.9900016784668,1,0.009067301349683022
3588,Dockers Men's Big And Tall True Khaki Flat Front Pant,Pants,44.9900016784668,1,0.009067301349683022
3589,DC Shoes Men's Yaller Hoodie Sweatshirt-Black/White,Fashion Hoodies & Sweatshirts,44.9900016784668,1,0.009067301349683022
3590,Levi's Women's 529 Styled Regular Fit Straight Jean,Jeans,44.9900016784668,1,0.009067301349683022
3591,Mango Women's Cropped Super Slim-Fit Trousers - Pitt,Pants & Capris,44.9900016784668,1,0.009067301349683022
3592,Womens long tankini bikini swimsuit Marina West 2 piece multiple prints bra straps,Swim,44.9900016784668,1,0.009067301349683022
3593,Glamorise Women's No Bounce Full Support Sport Bra,Active,44.9900016784668,1,0.009067301349683022
3594,Nautica Men's Milano Bold Solid Sweater,Sweaters,44.97999954223633,1,0.009065285515498565
3595,Roxy Juniors Lime Ice Poncho,Fashion Hoodies & Sweatshirts,44.97999954223633,1,0.009065285515498565
3596,Patty Women Sexy Off Shoulder Buttons Long Sleeve Tunic Jumper,Sweaters,44.97999954223633,1,0.009065285515498565
3597,Motherhood Maternity: Indigo Blue Secret Fit Belly(r) Cuffed Maternity Crop Jeans,Maternity,44.97999954223633,1,0.009065285515498565
3598,Briefly Stated Men's Playboy Knit Pant,Sleep & Lounge,44.96999931335449,3,0.009063270065721846
3599,Alpinestar Men's Drift Pick Zip Fleece Hoodie Black,Fashion Hoodies & Sweatshirts,44.959999084472656,1,0.00906125461594513
3600,2B Tropical Stripe Tina Maxi Dress,Dresses,44.950000762939446,1,0.009059239550576147
3601,2B Freeport Skinny,Jeans,44.950000762939446,1,0.009059239550576147
3602,Lewis Kilt Hose,Socks,44.950000762939446,1,0.009059239550576147
3603,adidas Men's Response Short-Sleeve Tee,Active,44.950000762939446,1,0.009059239550576147
3604,2B Passport Stripe High Low Dress,Dresses,44.950000762939446,1,0.009059239550576147
3605,Quiksilver Mens Crewneck Sweater - Style 107717M,Tops & Tees,44.930000305175774,1,0.009055208651022712
3606,Charter Club Zip Plush Robe,Sleep & Lounge,44.930000305175774,1,0.009055208651022712
3607,Collections Etc - Sweetheart Neckline Lace Trim Short Sleeve Top,Tops & Tees,44.910000801086426,3,0.009051177943673147
3608,Carhartt Men's Long-Sleeve Logo T-Shirt,Tops & Tees,44.9099998474121,1,0.009051177751469276
3609,Royal Robbins Men's San Juan Long Sleeve Top,Tops & Tees,44.900001525878906,1,0.0090491626861003
3610,Paul Malone Wedding Vest Set White 5pcs Tuxedo Vest + Necktie + Ascot + Hanky + 2 Cufflinks,Suits & Sport Coats,44.900001525878906,1,0.0090491626861003
3611,Haggar Big & Tall Flex Waist No-Iron Flat Front Casual Pant - BLACK,Pants,44.880001068115234,1,0.009045131786546864
3612,Jules & Jim Women's Maternity Elbow Sleeve Scoopneck Body Dress,Maternity,44.86000061035156,1,0.009041100886993426
3613,Calvin Klein Women's Sweatpant Bermuda Short (Grey; XLarge),Shorts,44.84999942779541,3,0.009039085245012839
3614,Roar Men's Salute Vest,Sweaters,44.84000015258789,1,0.009037069987439991
3615,NIKE Golf Basic Tripunto G-Flex Belt,Accessories,44.81999969482422,1,0.009033039087886555
3616,IZOD Men's Shaker Chest Stripe Sweater,Sweaters,44.799999237060554,1,0.00902900818833312
3617,Sutton Studio Jewel Button Jacket,Blazers & Jackets,44.77999877929688,1,0.009024977288779684
3618,Sutton Studio Velvet Single Breast Jacket,Blazers & Jackets,44.77999877929688,1,0.009024977288779684
3619,AX Paris Plain Blazer,Blazers & Jackets,44.5,1,0.008968546232662534
3620,Billabong Balance Pullover Hoodie - Black Heather,Sweaters,44.5,1,0.008968546232662534
3621,RUDE Skeleton Full Zip Hoodie,Fashion Hoodies & Sweatshirts,44.5,1,0.008968546232662534
3622,G by GUESS Elieza Color-Blocked Dress,Dresses,44.5,1,0.008968546232662534
3623,La Hearts Womens Pullover Hoodie,Fashion Hoodies & Sweatshirts,44.5,1,0.008968546232662534
3624,Lucky Brand Women's Tajine Tee,Tops & Tees,44.5,1,0.008968546232662534
3625,G by GUESS Stargazer Long-Sleeve Top,Tops & Tees,44.5,1,0.008968546232662534
3626,Bullhead Mens Rincon Straight Twill Kelp Pants,Pants,44.5,1,0.008968546232662534
3627,626 BLUE Big & Tall Cargo Shorts,Shorts,44.5,1,0.008968546232662534
3628,Bullhead Mens Wilshire Boot Thin Air Jeans,Jeans,44.5,1,0.008968546232662534
3629,Olga Women's Luxury Lift Minimizer Bra,Intimates,44.470001220703125,1,0.00896250026774012
3630,Metal Mulisha Men's Exist Zip Fleece Hoodie,Fashion Hoodies & Sweatshirts,44.450000762939446,1,0.008958469368186681
3631,3-Piece Matching Set Laura High Quality Wine Bra Thong & Bikini #SL101058 Made in Colombia,Intimates,44.450000762939446,1,0.008958469368186681
3632,O'Neill Men's Wall Street Hybrid Boardshorts,Shorts,44.450000762939446,1,0.008958469368186681
3633,Champion Men's Double Dry Training Tee,Active,44.400001525878906,1,0.008948392503710833
3634,Champion Men's Double Dry Training Short,Active,44.400001525878906,1,0.008948392503710833
3635,Boulder Creek Big & Tall Full Elastic Waist Cargo Shorts,Shorts,44.38999938964844,1,0.008946376669526374
3636,KingSize Big & Tall Full Elastic Twill or Denim Knockarounds Short with Inside Drawstring,Shorts,44.38999938964844,1,0.008946376669526374
3637,Perry Ellis Men's Slim Fit Mini Stripe Pant,Pants,44.290000915527344,1,0.008926222940574673
3638,Kensie Women's Sequin Jersey Jacket,Blazers & Jackets,44.27000045776367,1,0.008922192041021237
3639,Carhartt Women's Curvy-Fit Denim Short,Shorts,44.209999084472656,1,0.008910099342360929
3640,Carhartt Men's Contractors Work Pocket Polo,Tops & Tees,44.209999084472656,1,0.008910099342360929
3641,Bar III Urban Moto Jacket,Fashion Hoodies & Sweatshirts,44.119998931884766,1,0.008891960678778206
3642,Dorfman-Pacific Weathered Cotton Outback Hat With Chin Cord,Accessories,44.119998931884766,1,0.008891960678778206
3643,Calvin Klein Jeans Shorts plus Belt,Shorts,44.119998931884766,1,0.008891960678778206
3644,Tru-Spec 24-7 Lightweight Tactical Pants Stone,Pants,44.06999969482422,1,0.008881883814302355
3645,Calvin Klein Women's Seductive Comfort Tailored Customized Lift,Intimates,44.0,1,0.008867776050273068
3646,American Apparel Unisex Tri-Blend Rib Cardigan,Sweaters,44.0,1,0.008867776050273068
3647,Body Glove Juniors Smoothies Brasilia Rider Ruched Back Swim Bottom,Swim,44.0,1,0.008867776050273068
3648,Juicy Couture Cotton Blend Solid Short (9JMS1274),Shorts,44.0,1,0.008867776050273068
3649,Roxy Juniors Up Surge Long Short,Shorts,44.0,1,0.008867776050273068
3650,Roxy Juniors Choka Boardshort,Shorts,44.0,1,0.008867776050273068
3651,Three Seasons Maternity Women's Solid V-Neck Side Rouche Dress,Maternity,44.0,1,0.008867776050273068
3652,RVCA Juniors Big Pullover Hoody,Fashion Hoodies & Sweatshirts,44.0,1,0.008867776050273068
3653,Sexy Lace Babydoll Set-White,Intimates,44.0,2,0.008867776050273068
3654,American Apparel Cotton Spandex Jersey Double U-Neck Long Sleeve Mini Dress,Dresses,44.0,1,0.008867776050273068
3655,Croft & Barrow Men's Twill Flexible-Waist Flat-Front Shorts - Big & Tall,Shorts,44.0,1,0.008867776050273068
